image_name,lr_path,hr_path,scale,rmse,psnr,ssim,width_lr,height_lr,width_hr,height_hr,match_keypoints
sony_165,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/sony_165_x1_13.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/sony_165_x2_13.png,x2,0.052932315,31.908393913515404,0.8706165895740009,380,380,760,760,28
sony_149,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/sony_149_x1_36.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/sony_149_x2_36.png,x2,0.009535066,31.36259496510609,0.8903554711354467,380,380,760,760,202
sony_5,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/sony_5_x1_20.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/sony_5_x2_20.png,x2,0.0012417412,32.7842833952871,0.9097080500672093,380,380,760,760,128
P1160629,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/P1160629_x1_24.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/P1160629_x2_24.png,x2,0.0014084806,30.64125161590904,0.8863503917530874,380,380,760,760,151
sony_46,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/sony_46_x1_36.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/sony_46_x2_36.png,x2,0.0024455155,37.849899862637116,0.9716487160867379,380,380,760,760,15
panasonic_52,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/panasonic_52_x1_46.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/panasonic_52_x2_46.png,x2,0.0012804432,28.237963563726105,0.8192863243992551,380,380,760,760,477
sony_109,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/sony_109_x1_18.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/sony_109_x2_18.png,x2,0.0017462184,28.883270639502765,0.8298167339239234,380,380,760,760,215
sony_114,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/sony_114_x1_41.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/sony_114_x2_41.png,x2,0.0015330384,23.339330100007693,0.8000016149435626,380,380,760,760,489
sony_110,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/sony_110_x1_1.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/sony_110_x2_1.png,x2,0.041571356,14.76633316556952,0.15739714303954347,380,380,760,760,545
panasonic_210,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/panasonic_210_x1_39.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/panasonic_210_x2_39.png,x2,0.01814868,34.22161830408359,0.9040589435673815,380,380,760,760,144
sony_147,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/sony_147_x1_22.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/sony_147_x2_22.png,x2,0.001802898,31.1264519714518,0.9001944499015831,380,380,760,760,246
DSC_1595,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/DSC_1595_x1_52.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/DSC_1595_x2_52.png,x2,0.001731758,31.76831886595048,0.9108458369101248,380,380,760,760,323
0510_3,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/0510_3_x1_38.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/0510_3_x2_38.png,x2,0.0015301513,29.94125820803223,0.920031838461994,380,380,760,760,176
panasonic_39,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/panasonic_39_x1_14.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/panasonic_39_x2_14.png,x2,0.042273287,27.872256117677487,0.7968829951398652,380,380,760,760,155
DSC_1073,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/DSC_1073_x1_17.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/DSC_1073_x2_17.png,x2,0.0012982028,30.199561717308,0.8893344553176127,380,380,760,760,439
IMG_208,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/IMG_208_x1_26.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/IMG_208_x2_26.png,x2,0.11705543,35.83357683908666,0.9394181541756246,380,380,760,760,76
IMG_97,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/IMG_97_x1_23.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/IMG_97_x2_23.png,x2,0.0023216074,29.48799411702644,0.9042811561616236,380,380,760,760,83
P1140305,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/P1140305_x1_47.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/P1140305_x2_47.png,x2,0.0011028112,31.588720660684565,0.8832620348843778,380,380,760,760,78
P1160736,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/P1160736_x1_31.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/P1160736_x2_31.png,x2,0.008702844,25.72175608970199,0.8149898947114358,380,380,760,760,568
IMG_152,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/IMG_152_x1_29.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/IMG_152_x2_29.png,x2,0.016338592,27.492374032088765,0.8120206461559492,380,380,760,760,223
sony_31,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/sony_31_x1_36.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/sony_31_x2_36.png,x2,0.12008329,17.034246806054636,0.41495425368102046,380,380,760,760,42
DSC_1408,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/DSC_1408_x1_35.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/DSC_1408_x2_35.png,x2,0.08977887,38.06831768204055,0.9522698620152071,380,380,760,760,50
0510_13,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/0510_13_x1_46.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/0510_13_x2_46.png,x2,0.0028827013,30.33521324416331,0.918579666102327,380,380,760,760,90
sony_97,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/sony_97_x1_38.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/sony_97_x2_38.png,x2,0.0018721623,28.645661297044313,0.7904209009410635,380,380,760,760,138
IMG_28,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/IMG_28_x1_41.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/IMG_28_x2_41.png,x2,0.0017589552,30.25719140454936,0.9097085730539595,380,380,760,760,119
panasonic_141,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/panasonic_141_x1_30.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/panasonic_141_x2_30.png,x2,0.0017637722,29.212447314194097,0.8238748402101002,380,380,760,760,269
P1140074,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/P1140074_x1_34.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/P1140074_x2_34.png,x2,0.0011379838,24.77004346033093,0.7844849245469869,380,380,760,760,455
DSC_1109,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/DSC_1109_x1_39.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/DSC_1109_x2_39.png,x2,0.008893077,34.24532569410746,0.9061172943211327,380,380,760,760,126
P1160804,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/P1160804_x1_43.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/P1160804_x2_43.png,x2,0.0024320292,34.686070760811575,0.9718338149828679,380,380,760,760,6
panasonic_139,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/panasonic_139_x1_0.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/panasonic_139_x2_0.png,x2,0.029457062,17.80725643264461,0.6207476157982025,380,380,760,760,149
panasonic_216,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/panasonic_216_x1_9.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/panasonic_216_x2_9.png,x2,0.0019391715,27.444538681232906,0.8048836012963384,380,380,760,760,327
sony_26,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/sony_26_x1_31.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/sony_26_x2_31.png,x2,0.03059861,31.60752424328762,0.9064102662929728,380,380,760,760,273
P1171090,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/P1171090_x1_21.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/P1171090_x2_21.png,x2,0.0009889056,25.260357354890424,0.7948416946828445,380,380,760,760,527
panasonic_251,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/panasonic_251_x1_31.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/panasonic_251_x2_31.png,x2,0.0010422468,28.19556397807354,0.7863697429127795,380,380,760,760,409
DSC_1318,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/DSC_1318_x1_7.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/DSC_1318_x2_7.png,x2,0.004297155,31.875095095665415,0.9138078453383532,380,380,760,760,74
DSC_1671,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/DSC_1671_x1_1.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/DSC_1671_x2_1.png,x2,0.0010478396,31.44431941182431,0.9064289992655015,380,380,760,760,498
P1140259,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/P1140259_x1_47.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/P1140259_x2_47.png,x2,0.0153848175,30.209496289814524,0.82116048807785,380,380,760,760,315
P1140082,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/P1140082_x1_44.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/P1140082_x2_44.png,x2,0.0012244534,24.316182539177383,0.764232137987618,380,380,760,760,610
panasonic_190,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/panasonic_190_x1_44.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/panasonic_190_x2_44.png,x2,0.023837753,28.198208094381588,0.9127532265576437,380,380,760,760,202
IMG_151,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/IMG_151_x1_21.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/IMG_151_x2_21.png,x2,0.027583681,25.168272766161813,0.7766740175756232,380,380,760,760,193
DSC_1310,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/DSC_1310_x1_34.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/DSC_1310_x2_34.png,x2,0.089835286,35.71688080583965,0.9309655865500198,380,380,760,760,31
P1160804,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/P1160804_x1_28.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/P1160804_x2_28.png,x2,0.061050676,30.63257639499532,0.8783646262806301,380,380,760,760,92
sony_8,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/sony_8_x1_22.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/sony_8_x2_22.png,x2,0.0027322238,33.33965536476951,0.9120548094270898,380,380,760,760,126
panasonic_54,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/panasonic_54_x1_29.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/panasonic_54_x2_29.png,x2,0.0019196386,25.953070350773153,0.809612732749072,380,380,760,760,499
IMG_105,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/IMG_105_x1_23.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/IMG_105_x2_23.png,x2,0.09695181,29.029778603406445,0.8433978004338889,380,380,760,760,197
P1140297,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/P1140297_x1_22.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/P1140297_x2_22.png,x2,0.0012425678,30.908330007450303,0.8212185608207451,380,380,760,760,160
DSC_1733,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/DSC_1733_x1_36.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/DSC_1733_x2_36.png,x2,0.0019070404,35.597015039486834,0.9241999499199811,380,380,760,760,49
DSC_1662,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/DSC_1662_x1_5.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/DSC_1662_x2_5.png,x2,0.0019244526,36.72910384956636,0.9012349317314391,380,380,760,760,14
IMG_194,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/IMG_194_x1_22.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/IMG_194_x2_22.png,x2,0.010205137,33.40238823276558,0.9227901733908718,380,380,760,760,287
IMG_211,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/IMG_211_x1_36.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/IMG_211_x2_36.png,x2,0.00660522,33.595158714927,0.9336130339614561,380,380,760,760,136
0510_9,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/0510_9_x1_47.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/0510_9_x2_47.png,x2,0.0020743445,33.45763341681639,0.8719387214219316,380,380,760,760,99
IMG_106,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/IMG_106_x1_44.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/IMG_106_x2_44.png,x2,0.09388326,30.65845474861861,0.9230336971955856,380,380,760,760,86
sony_147,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/sony_147_x1_24.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/sony_147_x2_24.png,x2,0.0016678205,31.438146883816124,0.9065121942141622,380,380,760,760,407
IMG_119,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/IMG_119_x1_9.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/IMG_119_x2_9.png,x2,0.13064492,30.343370211118042,0.8726980013631102,380,380,760,760,163
P1140185,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/P1140185_x1_43.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/P1140185_x2_43.png,x2,0.001529241,31.615278185972656,0.8391797995434257,380,380,760,760,230
panasonic_49,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/panasonic_49_x1_13.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/panasonic_49_x2_13.png,x2,0.0012821937,28.073904214748335,0.7974291711077542,380,380,760,760,453
P1140275,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/P1140275_x1_17.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/P1140275_x2_17.png,x2,0.00093632785,29.394699652228002,0.9061221572660206,380,380,760,760,261
sony_170,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/sony_170_x1_30.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/sony_170_x2_30.png,x2,0.0028197102,22.250374526715273,0.7759450662358732,380,380,760,760,230
panasonic_139,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/panasonic_139_x1_34.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/panasonic_139_x2_34.png,x2,0.0014571293,32.18142853379011,0.852584421256586,380,380,760,760,58
IMG_128,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/IMG_128_x1_43.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/IMG_128_x2_43.png,x2,0.10062228,29.94119584574117,0.8583776168205347,380,380,760,760,196
panasonic_249,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/panasonic_249_x1_39.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/panasonic_249_x2_39.png,x2,0.0016108243,29.12523692033007,0.844182056844556,380,380,760,760,305
IMG_112,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/IMG_112_x1_15.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/IMG_112_x2_15.png,x2,0.065923825,29.75836831043906,0.8195267678493924,380,380,760,760,137
DSC_1635,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/DSC_1635_x1_41.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/DSC_1635_x2_41.png,x2,0.0010499939,34.507574646525924,0.8915994785422588,380,380,760,760,72
sony_97,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/sony_97_x1_43.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/sony_97_x2_43.png,x2,0.010074205,21.930880924756412,0.502561915963567,380,380,760,760,169
P1140234,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/P1140234_x1_19.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/P1140234_x2_19.png,x2,0.014389427,29.079788084814,0.8077517403192952,380,380,760,760,133
panasonic_9,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/panasonic_9_x1_31.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/panasonic_9_x2_31.png,x2,0.0024206892,27.539361961026806,0.7947374902828225,380,380,760,760,273
P1160744,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/P1160744_x1_21.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/P1160744_x2_21.png,x2,0.22066933,33.005270426012274,0.8921558808948674,380,380,760,760,204
P1160704,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/P1160704_x1_14.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/P1160704_x2_14.png,x2,0.0048603257,30.997946810864097,0.8602760745772899,380,380,760,760,109
DSC_1458,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/DSC_1458_x1_45.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/DSC_1458_x2_45.png,x2,0.008851077,29.302781770209947,0.8719185830457695,380,380,760,760,489
IMG_148,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/IMG_148_x1_1.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/IMG_148_x2_1.png,x2,0.01785084,27.271086176121116,0.8715826801715804,380,380,760,760,586
sony_178,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/sony_178_x1_34.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/sony_178_x2_34.png,x2,0.0011688438,25.576250946560613,0.7243488564079413,380,380,760,760,282
IMG_228,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/IMG_228_x1_40.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/IMG_228_x2_40.png,x2,0.050832264,29.037263716558364,0.9148615394750509,380,380,760,760,74
P1160600,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/P1160600_x1_37.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/P1160600_x2_37.png,x2,0.18898824,36.76947309234296,0.9464339669254435,380,380,760,760,24
IMG_133,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/IMG_133_x1_9.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/IMG_133_x2_9.png,x2,0.0010718923,25.5464759140473,0.8337366465205426,380,380,760,760,632
IMG_197,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/IMG_197_x1_30.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/IMG_197_x2_30.png,x2,0.002244091,25.4133820347961,0.8081837170497991,380,380,760,760,202
panasonic_190,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/panasonic_190_x1_14.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/panasonic_190_x2_14.png,x2,0.0016781874,29.689931909687168,0.8860740599690512,380,380,760,760,124
sony_70,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/sony_70_x1_2.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/sony_70_x2_2.png,x2,0.04766407,33.20661964774549,0.9203236646005227,380,380,760,760,52
sony_2,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/sony_2_x1_10.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/sony_2_x2_10.png,x2,0.030710809,17.183916413048866,0.3751077305484782,380,380,760,760,88
DSC_1145,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/DSC_1145_x1_40.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/DSC_1145_x2_40.png,x2,0.0012554096,28.233385348545962,0.7572358697288718,380,380,760,760,404
sony_24,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/sony_24_x1_16.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/sony_24_x2_16.png,x2,0.0015103628,25.252185597251025,0.8244692376720555,380,380,760,760,579
sony_118,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/sony_118_x1_18.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/sony_118_x2_18.png,x2,0.0033538174,24.246320829752186,0.7580304196189166,380,380,760,760,444
sony_150,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/sony_150_x1_8.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/sony_150_x2_8.png,x2,0.016551945,29.716395799801063,0.8613647755568047,380,380,760,760,242
DSC_1623,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/DSC_1623_x1_16.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/DSC_1623_x2_16.png,x2,0.0011443186,27.481566108659294,0.869746683714399,380,380,760,760,729
DSC_1607,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/DSC_1607_x1_13.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/DSC_1607_x2_13.png,x2,0.019192554,27.050493017592157,0.8700084499368669,380,380,760,760,347
DSC_1683,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/DSC_1683_x1_4.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/DSC_1683_x2_4.png,x2,0.0012318195,33.624712388292195,0.8848736759020609,380,380,760,760,206
P1140349,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/P1140349_x1_40.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/P1140349_x2_40.png,x2,0.02250696,33.43681302614871,0.8745432860223031,380,380,760,760,105
panasonic_227,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/panasonic_227_x1_16.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/panasonic_227_x2_16.png,x2,0.010349345,26.390170647944075,0.7424446925734257,380,380,760,760,76
panasonic_220,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/panasonic_220_x1_43.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/panasonic_220_x2_43.png,x2,0.11901629,28.896902408012114,0.8549676761688209,380,380,760,760,31
P1170883,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/P1170883_x1_8.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/P1170883_x2_8.png,x2,0.00533961,23.022291125484912,0.72997677308694,380,380,760,760,209
P1140301,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/P1140301_x1_21.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/P1140301_x2_21.png,x2,0.01836695,30.902115347239626,0.8982132785055025,380,380,760,760,152
panasonic_162,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/panasonic_162_x1_20.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/panasonic_162_x2_20.png,x2,0.011483463,27.293106792178694,0.8373776732687376,380,380,760,760,231
P1140185,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/P1140185_x1_17.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/P1140185_x2_17.png,x2,0.0036731265,34.04436371516724,0.8985149381223995,380,380,760,760,361
panasonic_63,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/panasonic_63_x1_22.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/panasonic_63_x2_22.png,x2,0.04494573,33.89774424614445,0.9224314373062622,380,380,760,760,132
panasonic_244,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/panasonic_244_x1_3.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/panasonic_244_x2_3.png,x2,0.0013419429,29.208737531377714,0.7759111026004687,380,380,760,760,241
DSC_1278,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/DSC_1278_x1_27.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/DSC_1278_x2_27.png,x2,0.006052871,33.22431895101116,0.8713302581780277,380,380,760,760,269
panasonic_78,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/panasonic_78_x1_21.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/panasonic_78_x2_21.png,x2,0.0024312392,32.214647460872804,0.8892717072879366,380,380,760,760,214
IMG_214,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/IMG_214_x1_45.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/IMG_214_x2_45.png,x2,0.017110793,30.15774211691523,0.8885313396000369,380,380,760,760,329
IMG_169,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/IMG_169_x1_2.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/IMG_169_x2_2.png,x2,0.03437485,32.16796324945482,0.940316315378614,380,380,760,760,107
panasonic_71,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/panasonic_71_x1_27.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/panasonic_71_x2_27.png,x2,0.0010572453,27.9819752454963,0.7480405887541566,380,380,760,760,274
panasonic_46,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/panasonic_46_x1_22.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/panasonic_46_x2_22.png,x2,0.0016311505,31.859624225112867,0.8760949102951852,380,380,760,760,95
P1160666,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/P1160666_x1_35.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/P1160666_x2_35.png,x2,0.0016818059,33.24967591616334,0.9558508769985438,380,380,760,760,75
IMG_129,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/IMG_129_x1_13.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/IMG_129_x2_13.png,x2,0.009109609,26.494091741385116,0.8576820232692937,380,380,760,760,316
IMG_55,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/IMG_55_x1_29.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/IMG_55_x2_29.png,x2,0.06732628,27.447927910085888,0.9103448788935585,380,380,760,760,280
panasonic_22,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/panasonic_22_x1_0.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/panasonic_22_x2_0.png,x2,0.005619516,28.862178414558358,0.8356936426993175,380,380,760,760,592
IMG_136,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/IMG_136_x1_22.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/IMG_136_x2_22.png,x2,0.0013059493,27.71649588208089,0.8165286546409276,380,380,760,760,324
